controller,trial,seed,object_x_m,object_y_m,object_yaw_rad,set_pose_success,pick_state,place_state,pick_time_s,place_time_s,cycle_time_s,state_success,physics_success,cycle_success,final_box_x_m,final_box_y_m,final_box_z_m,final_xy_error_m,final_z_error_m,status,group
reference_only_cuda_gazebo_gpu_server,22,728736387,0.2623988435993754,0.0025354712249499,0.0985870211613495,True,WAIT_DELIVERY,COMPLETE,14.09966148599051,12.456765004011686,26.556426490002195,True,True,True,0.2812204667507793,0.003091233123009,0.1974999269748654,0.0116384963086358,7.302513460594184e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,23,1804479827,0.2657173851526805,-0.0072411204047439,-0.1335940640301613,True,WAIT_DELIVERY,COMPLETE,8.717236648008111,9.351413031996344,18.06864968000445,True,True,True,0.272367228380487,-0.0003148699867136,0.1974999517365652,0.0023880773257823,4.8263434748729856e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,24,764383426,0.2729715198318935,0.0039995072297012,0.1523288944003652,True,WAIT_DELIVERY,COMPLETE,8.70675475000462,9.258985049003968,17.96573979900859,True,False,False,0.3059509885823197,0.0101563587576031,0.199999961768916,0.0373580674454558,0.002499961768916,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,25,2040483712,0.2650931330892097,-0.0059787780703229,-0.0931132578385311,True,WAIT_DELIVERY,COMPLETE,9.807347089998077,11.9480454930017,21.75539258299977,True,True,True,0.2837323186994787,-0.0035944195849921,0.1974999804073037,0.0141949437835106,1.9592696243186936e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,26,145432813,0.2615476194604038,-0.0097366889468705,0.2548956176468438,True,WAIT_DELIVERY,FAULT,9.630788595008198,6.467456268001115,16.098244863009313,False,False,False,0.2993910022209682,0.0267952347049766,0.2000552898405573,0.0397720456407228,0.0025552898405573,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,27,242781640,0.2683215697220589,0.0067145853622436,-0.1636132808476284,True,WAIT_DELIVERY,COMPLETE,8.569221216006554,9.65158490499016,18.220806120996716,True,True,True,0.2861465385925511,-0.0005635714738857,0.1974997433699554,0.01615637092069,2.566300446038561e-07,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,28,1239252468,0.272819375754417,-0.003406355763826,-0.2750944351070872,True,WAIT_DELIVERY,FAULT,8.565964021996479,6.305046880006557,14.871010902003036,False,False,False,0.2802574118390153,0.1205602895527631,0.0274998932536833,0.1209958590807192,0.1700001067463166,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,29,265321014,0.2795460052636888,-0.0045418552076234,0.0109613287815882,True,WAIT_DELIVERY,COMPLETE,8.35316876199795,9.495760865000191,17.848929626998142,True,True,True,0.2751150086841658,0.0026732819073438,0.1974999154140936,0.0057714599535319,8.458590639026654e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,30,1223384249,0.2680570101757041,0.0038364124440597,-0.0202031115403404,True,WAIT_DELIVERY,FAULT,10.488289322005585,9.479092187990318,19.967381509995903,False,False,False,0.1396155226261262,0.0639765881645585,0.0274999796162756,0.1452346920444139,0.1700000203837243,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,31,1232443151,0.2600517799769891,0.0063299860128273,0.2907756021454015,True,WAIT_DELIVERY,COMPLETE,9.669342713998049,9.43353387300158,19.102876586999628,True,True,True,0.2854126077662864,0.0048372666677412,0.1999999437985475,0.0161538734355643,0.0024999437985475,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,32,2108169966,0.2760198965687687,0.0097550146008774,-0.05450265113283,True,WAIT_DELIVERY,FAULT,10.625135353999212,6.472819440008607,17.09795479400782,False,False,False,0.1428676496429058,0.0270934628007711,0.0274999528332022,0.1299872695068856,0.1700000471667977,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,33,442123744,0.273845756224651,-0.0075721964455167,0.0728839496450296,True,WAIT_DELIVERY,FAULT,8.785692268007551,6.434667823996279,15.22036009200383,False,False,False,0.1344425198961745,-0.0014511238649524,0.0274999747744864,0.1355652469203316,0.1700000252255135,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,34,65667504,0.262589610265948,0.0056973089497884,-0.0746212833114036,True,WAIT_DELIVERY,FAULT,9.294882225003676,6.635538773989538,15.930420998993212,False,False,False,0.1364073790161266,0.0245964392670695,0.0274998058321144,0.1358380403493789,0.1700001941678856,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,35,1471686604,0.2792866995538784,0.0076536968694323,-0.2582610580999201,True,WAIT_DELIVERY,COMPLETE,11.546001202004843,9.459684027999174,21.00568523000402,True,True,True,0.2793737112696671,-0.0047636479060157,0.197499982569661,0.0105146946859893,1.7430339005475304e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,36,694398885,0.2789353300152965,0.0023504097702655,0.264515257499652,True,WAIT_DELIVERY,COMPLETE,8.655162473005475,9.258790816995315,17.91395329000079,True,True,True,0.281830836059246,0.0028790725880541,0.1974999196003467,0.0121761135354447,8.039965326833709e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
